text,star_rating,helpful,id
"The hair perfector really does live up to all the hype. I had absolutely destroyed my hair from bleaching it, and nothing was helping. Finally, I tried Olaplex No. 3 and it literally repaired my hair. I put it all through my damp hair, leave it in overnight, sometimes for 24 hours, and the results are INCREDIBLE! You feel the difference immediately when you rinse it out in the shower. I cannot recommend this enough, as well as their Bonding Smoother. I can't wait to try more of Olaplex's products!",5,0,B00SNM5US4
"Not sure how to feel about this product. I expected miracles based on reviews, but I didn’t notice any change. I even bought this a few times to make sure it wasn’t just a “bad batch”.
Maybe my hair is just more damaged than all the other reviewers...?",3,0,B00SNM5US4
"I left this product in my hair for nearly 45 minutes on the first use and noticed no difference. I have since been using it consistently, 1-2 times per week, and again, have not noticed any discernible difference in my hair quality or strength.",1,2,B00SNM5US4
"I bought this product and used it twice and saw absolutely no difference in my hair. I thought it just might not work for me. I then got a free sample from my hairdresser, used it and it was AMAZING. Clearly what i bought from amazon was fake. Extremely disappointing amazon...never buying hair products from here again.",1,One,B00SNM5US4
"I kept this on for 15 minutes. Olaplex recommends a minimum of 10 minutes. As I rinsed it out and shampooed and conditioned, clumps of hair came out! CLUMPS! It really freaked me out. Then as I brushed my hair afterwards, even more came out. I was afraid to even style it because I didn't want to lose more hair. I don't know how this could repair my hair when I was losing so much. Although my hair feels a little smoother, I would not recommend this product because of the hair loss.",2,0,B00SNM5US4
Shooked at how my hair transformed over 4 weeks from using this weekly. The moisturizing is a result after you style your hair. The scent while applying does not smell like a perm.,5,0,B00SNM5US4
"My hair has weak repairing ability on its own, but with this stuff it’s no problem! I read a lot of reviews claiming this product to be fake, but that’s definitely not the case. After using this my hair is noticeably healthier and much much softer! I absolutely recommend this product and this vendor to buy it from!",5,One,B00SNM5US4
"i have pretty damaged hair from all the years of straightening my hair and bleaching it, but this product has made my hair feel much healthier and i end up using it after i get out of the shower and let my hair air dry and it makes my hair look good and doesnt feel heavy or weird or anything.",5,0,B00SNM5US4
Olaplex is amazing!!!!! I bleached my hair 3x and the integrity was protected thanks to this solution. It smells amazing too!,5,One,B00SNM5US4
A must for people who dye their hair blonde. Literally life changing. I dye my hair a lot and a few different colors. This has brought back my length and hair of my hair. Thank God for this product,5,0,B00SNM5US4
"My hair was breaking off. I used this one x I let it sit on my hair for 5 hrs. My breakage is gone. GAME CHANGER
It's worth the money. Will be purchasing the oil",5,0,B00SNM5US4
So not worth the money. Does not work as well as some drug store brands.,1,4,B00SNM5US4
too bad i can't get it in a bigger bottle. i've got 4 applications out of it so far. a little bit goes a long way for me because my hair isn't that long. it's worth the investment for sure.,5,0,B00SNM5US4
"My daughter has a head full of curls and is damaged by heat, this product has helped will be purchasing again.
It is only good for one use, very pricey to keep up!!!",5,0,B00SNM5US4
"I have used this only once thus far and was glad to see the results. I hate the size is so small for the price but, a girl is gotta do what a girl is gotta do!",5,0,B00SNM5US4
I purchased this product on the recommendation of my hairdresser. My hair was in fairly bad shape because of repeated bleaching and this product has really helped repair it. If you have hair that needs help this is the product for you.,5,0,B00SNM5US4
Uh-maze-ing. This stuff is the real deal. I have very thick hair which became very damaged in the front from bleaching. Nothing helped. Used this just once for about 15 mins on and WOW. It’s 80% better. Makes my hair shiny and soft. It’s A tiny bottle which will probably only get me three or four uses with how thick my hair is but it’s totally worth it.,5,0,B00SNM5US4
No sé si es el original o no pero esto no hizo nada en mi cabello y eso que no está quemado ni maltratado no espero que esto haga milagros pero cualquier crema barata deja más hidratación y suavidad en mi cabello que esto no vale la pena,1,0,B00SNM5US4
"Not as good as I thought it would be. I have very dry and curly hair (C3). I thought this would help with the humidity here in TN. No such thing. I can’t tell a difference between other treatments and for the long wait time to receive this product, I won’t be ordering again",3,0,B00SNM5US4
"if you find your hair drying and a little frizzy, add this product with water, put on a shower cap and let it do its job. easy to shampoo out and leaves your hair looking more manageable and soft.",5,0,B00SNM5US4
"My holy grail product! Any time I notice my curls are lacking definition I use this hair treatment. I get definition, especially at my roots and my hair just looks and feels shinier and healthy! Worth the money!",5,0,B00SNM5US4
"I didn't get this because my hair was ruined from bleaching. I'm just growing it out, and get relaxers. Figured this may be helpful, and I think it aids in protecting hair from further damage. I got a lot of compliments. Visible different in texture.",5,0,B00SNM5US4
"I thought this was just ok, nothing great or amazing. I have only used it as directed one time, I will use it again just to see if I get any results but I’ve had better results from other deep moisturizers that have been better.",3,0,B00SNM5US4
"Long story short...I went to a different beautician than my regular. My hair was broke off to the point of embarrassment. It takes my hair longer than most to grow so I didn’t want to cut it all off which is what actually needed to be done. Instead Olaplex was highly recommended and I have to say in approximately 1 month and I can already see a huge difference! I would definitely recommend if you are dealing with dry, damaged broken hair.",5,0,B00SNM5US4
